,qzGroup,Key_word,E,I,T,F,MBTI_result
2877,15724,"['논리적', '정적', '추상적', '행동안정성', '이상적', '이성적', '유연성', '창의적']",0,1,2,0,IT
2878,15727,"['능동적', '열성적', '논리적', '감성적', '현실적', '허용적', '개방성', '표현적']",3,0,1,2,EF
2879,15727,"['능동적', '열성적', '논리적', '감성적', '현실적', '허용적', '개방성', '표현적']",3,0,1,2,EF
2880,15727,"['능동적', '열성적', '논리적', '감성적', '현실적', '허용적', '개방성', '표현적']",3,0,1,2,EF
2881,15729,"['구체적', '열성적', '계획적', '능동적', '경험적', '유연성', '목표지향성', '허용적']",2,0,0,1,EF
2882,15729,"['구체적', '열성적', '계획적', '능동적', '경험적', '유연성', '목표지향성', '허용적']",2,0,0,1,EF
2883,15729,"['구체적', '열성적', '계획적', '능동적', '경험적', '유연성', '목표지향성', '허용적']",2,0,0,1,EF
2884,15733,"['열성적', '능동적', '창의적', '이상적', '허용적', '표현적', '목표지향성', '구체적']",3,0,0,1,EF
2885,15733,"['열성적', '능동적', '창의적', '이상적', '허용적', '표현적', '목표지향성', '구체적']",3,0,0,1,EF
2886,15733,"['열성적', '능동적', '창의적', '이상적', '허용적', '표현적', '목표지향성', '구체적']",3,0,0,1,EF
2887,15735,"['감성적', '정서적', '허용적', '구체적', '정적', '목표지향성', '행동안정성', '경험적']",0,1,0,3,IF
2888,15735,"['감성적', '정서적', '허용적', '구체적', '정적', '목표지향성', '행동안정성', '경험적']",0,1,0,3,IF
2889,15735,"['감성적', '정서적', '허용적', '구체적', '정적', '목표지향성', '행동안정성', '경험적']",0,1,0,3,IF
2890,15738,"['열성적', '표현적', '경험적', '논리적', '비평적', '목표지향성', '능동적', '현실적']",3,0,2,0,ET
2891,15738,"['열성적', '표현적', '경험적', '논리적', '비평적', '목표지향성', '능동적', '현실적']",3,0,2,0,ET
2892,15738,"['열성적', '표현적', '경험적', '논리적', '비평적', '목표지향성', '능동적', '현실적']",3,0,2,0,ET
2893,15739,"['보유적', '자발성', '행동안정성', '정적', '허용적', '현실적', '유연성', '추상적']",0,2,0,1,IF
2894,15739,"['보유적', '자발성', '행동안정성', '정적', '허용적', '현실적', '유연성', '추상적']",0,2,0,1,IF
2895,15739,"['보유적', '자발성', '행동안정성', '정적', '허용적', '현실적', '유연성', '추상적']",0,2,0,1,IF
2896,15740,"['구체적', '허용적', '현실적', '정적', '정서적', '감성적', '체계적', '보유적']",0,2,0,3,IF
2897,15740,"['구체적', '허용적', '현실적', '정적', '정서적', '감성적', '체계적', '보유적']",0,2,0,3,IF
2898,15740,"['구체적', '허용적', '현실적', '정적', '정서적', '감성적', '체계적', '보유적']",0,2,0,3,IF
2899,15741,"['정적', '구체적', '창의적', '개방성', '보유적', '이상적', '이성적', '비평적']",0,2,2,0,IT
2900,15741,"['정적', '구체적', '창의적', '개방성', '보유적', '이상적', '이성적', '비평적']",0,2,2,0,IT
2901,15741,"['정적', '구체적', '창의적', '개방성', '보유적', '이상적', '이성적', '비평적']",0,2,2,0,IT
2902,15742,"['계획적', '현실적', '목표지향성', '이성적', '체계적', '열성적', '구체적', '경험적']",1,0,1,0,ET
2903,15742,"['계획적', '현실적', '목표지향성', '이성적', '체계적', '열성적', '구체적', '경험적']",1,0,1,0,ET
2904,15742,"['계획적', '현실적', '목표지향성', '이성적', '체계적', '열성적', '구체적', '경험적']",1,0,1,0,ET
2905,15746,"['감성적', '열성적', '정서적', '허용적', '현실적', '경험적', '유연성', '목표지향성']",1,0,0,3,EF
2906,15746,"['감성적', '열성적', '정서적', '허용적', '현실적', '경험적', '유연성', '목표지향성']",1,0,0,3,EF
2907,15746,"['감성적', '열성적', '정서적', '허용적', '현실적', '경험적', '유연성', '목표지향성']",1,0,0,3,EF
2908,15749,"['능동적', '허용적', '이상적', '추상적', '창의적', '논리적', '감성적', '열성적']",2,0,1,2,EF
2909,15749,"['능동적', '허용적', '이상적', '추상적', '창의적', '논리적', '감성적', '열성적']",2,0,1,2,EF
2910,15749,"['능동적', '허용적', '이상적', '추상적', '창의적', '논리적', '감성적', '열성적']",2,0,1,2,EF
2911,15756,"['열성적', '허용적', '목표지향성', '추상적', '논리적', '보유적', '창의적', '이상적']",1,1,1,1,err
2912,15756,"['열성적', '허용적', '목표지향성', '추상적', '논리적', '보유적', '창의적', '이상적']",1,1,1,1,err
2913,15756,"['열성적', '허용적', '목표지향성', '추상적', '논리적', '보유적', '창의적', '이상적']",1,1,1,1,err
2914,15757,"['정적', '현실적', '보유적', '구체적', '목표지향성', '정서적', '감성적', '계획적']",0,2,0,2,IF
2915,15757,"['정적', '현실적', '보유적', '구체적', '목표지향성', '정서적', '감성적', '계획적']",0,2,0,2,IF
2916,15757,"['정적', '현실적', '보유적', '구체적', '목표지향성', '정서적', '감성적', '계획적']",0,2,0,2,IF
2917,15758,"['현실적', '구체적', '보유적', '논리적', '비평적', '체계적', '개방성', '계획적']",0,1,2,0,IT
2918,15758,"['현실적', '구체적', '보유적', '논리적', '비평적', '체계적', '개방성', '계획적']",0,1,2,0,IT
2919,15758,"['현실적', '구체적', '보유적', '논리적', '비평적', '체계적', '개방성', '계획적']",0,1,2,0,IT
2920,15759,"['열성적', '표현적', '정서적', '목표지향성', '감성적', '비평적', '계획적', '구체적']",2,0,1,2,EF
2921,15759,"['열성적', '표현적', '정서적', '목표지향성', '감성적', '비평적', '계획적', '구체적']",2,0,1,2,EF
2922,15759,"['열성적', '표현적', '정서적', '목표지향성', '감성적', '비평적', '계획적', '구체적']",2,0,1,2,EF
2923,15761,"['보유적', '열성적', '정서적', '비평적', '체계적', '경험적', '추상적', '현실적']",1,1,1,1,err
2924,15761,"['보유적', '열성적', '정서적', '비평적', '체계적', '경험적', '추상적', '현실적']",1,1,1,1,err
2925,15761,"['보유적', '열성적', '정서적', '비평적', '체계적', '경험적', '추상적', '현실적']",1,1,1,1,err
2926,15767,"['창의적', '목표지향성', '능동적', '표현적', '정적', '이상적', '허용적', '정서적']",2,1,0,2,EF
2927,15767,"['창의적', '목표지향성', '능동적', '표현적', '정적', '이상적', '허용적', '정서적']",2,1,0,2,EF
2928,15767,"['창의적', '목표지향성', '능동적', '표현적', '정적', '이상적', '허용적', '정서적']",2,1,0,2,EF
2929,15769,"['경험적', '목표지향성', '능동적', '열성적', '창의적', '구체적', '정서적', '유연성']",2,0,0,1,EF
2930,15769,"['경험적', '목표지향성', '능동적', '열성적', '창의적', '구체적', '정서적', '유연성']",2,0,0,1,EF
2931,15769,"['경험적', '목표지향성', '능동적', '열성적', '창의적', '구체적', '정서적', '유연성']",2,0,0,1,EF
2932,15770,"['감성적', '허용적', '열성적', '정서적', '자발성', '추상적', '현실적', '목표지향성']",1,0,0,3,EF
2933,15770,"['감성적', '허용적', '열성적', '정서적', '자발성', '추상적', '현실적', '목표지향성']",1,0,0,3,EF
2934,15770,"['감성적', '허용적', '열성적', '정서적', '자발성', '추상적', '현실적', '목표지향성']",1,0,0,3,EF
2935,15771,"['체계적', '계획적', '현실적', '논리적', '이성적', '비평적', '경험적', '목표지향성']",0,0,3,0,err
2936,15771,"['체계적', '계획적', '현실적', '논리적', '이성적', '비평적', '경험적', '목표지향성']",0,0,3,0,err
2937,15771,"['체계적', '계획적', '현실적', '논리적', '이성적', '비평적', '경험적', '목표지향성']",0,0,3,0,err
2938,15772,"['현실적', '허용적', '구체적', '정적', '감성적', '체계적', '계획적', '보유적']",0,2,0,2,IF
2939,15772,"['현실적', '허용적', '구체적', '정적', '감성적', '체계적', '계획적', '보유적']",0,2,0,2,IF
2940,15772,"['현실적', '허용적', '구체적', '정적', '감성적', '체계적', '계획적', '보유적']",0,2,0,2,IF
2941,15773,"['정적', '현실적', '계획적', '허용적', '구체적', '정서적', '감성적', '체계적']",0,1,0,3,IF
2942,15773,"['정적', '현실적', '계획적', '허용적', '구체적', '정서적', '감성적', '체계적']",0,1,0,3,IF
2943,15773,"['정적', '현실적', '계획적', '허용적', '구체적', '정서적', '감성적', '체계적']",0,1,0,3,IF
2944,15775,"['추상적', '논리적', '감성적', '개방성', '표현적', '허용적', '정적', '현실적']",1,1,1,2,err
2945,15775,"['추상적', '논리적', '감성적', '개방성', '표현적', '허용적', '정적', '현실적']",1,1,1,2,err
2946,15775,"['추상적', '논리적', '감성적', '개방성', '표현적', '허용적', '정적', '현실적']",1,1,1,2,err
2947,15782,"['현실적', '구체적', '체계적', '경험적', '목표지향성', '계획적', '행동안정성', '논리적']",0,0,1,0,err
2948,15782,"['현실적', '구체적', '체계적', '경험적', '목표지향성', '계획적', '행동안정성', '논리적']",0,0,1,0,err
2949,15782,"['현실적', '구체적', '체계적', '경험적', '목표지향성', '계획적', '행동안정성', '논리적']",0,0,1,0,err
2950,15783,"['정적', '비평적', '계획적', '체계적', '이성적', '능동적', '현실적', '논리적']",1,1,3,0,err
2951,15783,"['정적', '비평적', '계획적', '체계적', '이성적', '능동적', '현실적', '논리적']",1,1,3,0,err
2952,15783,"['정적', '비평적', '계획적', '체계적', '이성적', '능동적', '현실적', '논리적']",1,1,3,0,err
2953,15788,"['허용적', '보유적', '현실적', '감성적', '자발성', '경험적', '정서적', '유연성']",0,1,0,3,IF
2954,15788,"['허용적', '보유적', '현실적', '감성적', '자발성', '경험적', '정서적', '유연성']",0,1,0,3,IF
2955,15788,"['허용적', '보유적', '현실적', '감성적', '자발성', '경험적', '정서적', '유연성']",0,1,0,3,IF
2956,15789,"['보유적', '추상적', '유연성', '자발성', '현실적', '행동안정성', '정적', '경험적']",0,2,0,0,err
2957,15789,"['보유적', '추상적', '유연성', '자발성', '현실적', '행동안정성', '정적', '경험적']",0,2,0,0,err
2958,15789,"['보유적', '추상적', '유연성', '자발성', '현실적', '행동안정성', '정적', '경험적']",0,2,0,0,err
2959,15790,"['보유적', '정적', '유연성', '자발성', '현실적', '정서적', '행동안정성', '추상적']",0,2,0,1,IF
2960,15790,"['보유적', '정적', '유연성', '자발성', '현실적', '정서적', '행동안정성', '추상적']",0,2,0,1,IF
2961,15790,"['보유적', '정적', '유연성', '자발성', '현실적', '정서적', '행동안정성', '추상적']",0,2,0,1,IF
2962,15791,"['보유적', '정적', '유연성', '행동안정성', '현실적', '경험적', '허용적', '추상적']",0,2,0,1,IF
2963,15791,"['보유적', '정적', '유연성', '행동안정성', '현실적', '경험적', '허용적', '추상적']",0,2,0,1,IF
2964,15791,"['보유적', '정적', '유연성', '행동안정성', '현실적', '경험적', '허용적', '추상적']",0,2,0,1,IF
2965,15792,"['보유적', '현실적', '유연성', '경험적', '자발성', '행동안정성', '정적', '추상적']",0,2,0,0,err
2966,15792,"['보유적', '현실적', '유연성', '경험적', '자발성', '행동안정성', '정적', '추상적']",0,2,0,0,err
2967,15792,"['보유적', '현실적', '유연성', '경험적', '자발성', '행동안정성', '정적', '추상적']",0,2,0,0,err
2968,15793,"['보유적', '유연성', '현실적', '행동안정성', '경험적', '허용적', '자발성', '정적']",0,2,0,1,IF
2969,15793,"['보유적', '유연성', '현실적', '행동안정성', '경험적', '허용적', '자발성', '정적']",0,2,0,1,IF
2970,15793,"['보유적', '유연성', '현실적', '행동안정성', '경험적', '허용적', '자발성', '정적']",0,2,0,1,IF
2971,15794,"['보유적', '유연성', '정적', '자발성', '행동안정성', '현실적', '추상적', '경험적']",0,2,0,0,err
2972,15794,"['보유적', '유연성', '정적', '자발성', '행동안정성', '현실적', '추상적', '경험적']",0,2,0,0,err
2973,15794,"['보유적', '유연성', '정적', '자발성', '행동안정성', '현실적', '추상적', '경험적']",0,2,0,0,err
2974,15795,"['보유적', '경험적', '자발성', '유연성', '행동안정성', '정적', '현실적', '추상적']",0,2,0,0,err
2975,15795,"['보유적', '경험적', '자발성', '유연성', '행동안정성', '정적', '현실적', '추상적']",0,2,0,0,err
2976,15795,"['보유적', '경험적', '자발성', '유연성', '행동안정성', '정적', '현실적', '추상적']",0,2,0,0,err
2977,15796,"['보유적', '현실적', '유연성', '자발성', '경험적', '행동안정성', '정적', '추상적']",0,2,0,0,err
2978,15796,"['보유적', '현실적', '유연성', '자발성', '경험적', '행동안정성', '정적', '추상적']",0,2,0,0,err
2979,15796,"['보유적', '현실적', '유연성', '자발성', '경험적', '행동안정성', '정적', '추상적']",0,2,0,0,err
2980,15797,"['보유적', '자발성', '경험적', '유연성', '행동안정성', '정적', '현실적', '추상적']",0,2,0,0,err
2981,15797,"['보유적', '자발성', '경험적', '유연성', '행동안정성', '정적', '현실적', '추상적']",0,2,0,0,err
2982,15797,"['보유적', '자발성', '경험적', '유연성', '행동안정성', '정적', '현실적', '추상적']",0,2,0,0,err
2983,15798,"['보유적', '자발성', '정적', '유연성', '행동안정성', '현실적', '경험적', '추상적']",0,2,0,0,err
2984,15798,"['보유적', '자발성', '정적', '유연성', '행동안정성', '현실적', '경험적', '추상적']",0,2,0,0,err
2985,15798,"['보유적', '자발성', '정적', '유연성', '행동안정성', '현실적', '경험적', '추상적']",0,2,0,0,err
2986,15799,"['보유적', '현실적', '이성적', '경험적', '자발성', '행동안정성', '유연성', '추상적']",0,1,1,0,IT
2987,15799,"['보유적', '현실적', '이성적', '경험적', '자발성', '행동안정성', '유연성', '추상적']",0,1,1,0,IT
2988,15799,"['보유적', '현실적', '이성적', '경험적', '자발성', '행동안정성', '유연성', '추상적']",0,1,1,0,IT
2989,15800,"['보유적', '현실적', '자발성', '정적', '유연성', '행동안정성', '정서적', '이성적']",0,2,1,1,err
2990,15800,"['보유적', '현실적', '자발성', '정적', '유연성', '행동안정성', '정서적', '이성적']",0,2,1,1,err
2991,15800,"['보유적', '현실적', '자발성', '정적', '유연성', '행동안정성', '정서적', '이성적']",0,2,1,1,err
2992,15801,"['보유적', '현실적', '경험적', '이성적', '유연성', '자발성', '행동안정성', '정서적']",0,1,1,1,err
2993,15801,"['보유적', '현실적', '경험적', '이성적', '유연성', '자발성', '행동안정성', '정서적']",0,1,1,1,err
2994,15801,"['보유적', '현실적', '경험적', '이성적', '유연성', '자발성', '행동안정성', '정서적']",0,1,1,1,err
2995,15802,"['보유적', '현실적', '경험적', '이성적', '자발성', '행동안정성', '정적', '정서적']",0,2,1,1,err
2996,15802,"['보유적', '현실적', '경험적', '이성적', '자발성', '행동안정성', '정적', '정서적']",0,2,1,1,err
2997,15802,"['보유적', '현실적', '경험적', '이성적', '자발성', '행동안정성', '정적', '정서적']",0,2,1,1,err
2998,15803,"['경험적', '체계적', '계획적', '현실적', '비평적', '논리적', '목표지향성', '정적']",0,1,2,0,IT
2999,15803,"['경험적', '체계적', '계획적', '현실적', '비평적', '논리적', '목표지향성', '정적']",0,1,2,0,IT
3000,15803,"['경험적', '체계적', '계획적', '현실적', '비평적', '논리적', '목표지향성', '정적']",0,1,2,0,IT
3001,15806,"['보유적', '경험적', '유연성', '자발성', '행동안정성', '정적', '현실적', '추상적']",0,2,0,0,err
3002,15806,"['보유적', '경험적', '유연성', '자발성', '행동안정성', '정적', '현실적', '추상적']",0,2,0,0,err
3003,15806,"['보유적', '경험적', '유연성', '자발성', '행동안정성', '정적', '현실적', '추상적']",0,2,0,0,err
3004,15807,"['보유적', '정적', '경험적', '자발성', '행동안정성', '현실적', '정서적', '이성적']",0,2,1,1,err
3005,15807,"['보유적', '정적', '경험적', '자발성', '행동안정성', '현실적', '정서적', '이성적']",0,2,1,1,err
3006,15807,"['보유적', '정적', '경험적', '자발성', '행동안정성', '현실적', '정서적', '이성적']",0,2,1,1,err
3007,15815,"['구체적', '경험적', '논리적', '열성적', '체계적', '능동적', '개방성', '표현적']",3,0,1,0,ET
3008,15815,"['구체적', '경험적', '논리적', '열성적', '체계적', '능동적', '개방성', '표현적']",3,0,1,0,ET
3009,15815,"['구체적', '경험적', '논리적', '열성적', '체계적', '능동적', '개방성', '표현적']",3,0,1,0,ET
3010,15816,"['정서적', '추상적']",0,0,0,1,err
3011,15816,"['정서적', '추상적']",0,0,0,1,err
3012,15816,"['정서적', '추상적']",0,0,0,1,err
3013,15820,"['능동적', '계획적', '논리적', '이성적', '열성적', '추상적', '허용적', '목표지향성']",2,0,2,1,ET
3014,15820,"['능동적', '계획적', '논리적', '이성적', '열성적', '추상적', '허용적', '목표지향성']",2,0,2,1,ET
3015,15820,"['능동적', '계획적', '논리적', '이성적', '열성적', '추상적', '허용적', '목표지향성']",2,0,2,1,ET
3016,15822,"['유연성', '창의적', '추상적', '정서적', '감성적', '허용적', '목표지향성', '자발성']",0,0,0,3,err
3017,15822,"['유연성', '창의적', '추상적', '정서적', '감성적', '허용적', '목표지향성', '자발성']",0,0,0,3,err
3018,15822,"['유연성', '창의적', '추상적', '정서적', '감성적', '허용적', '목표지향성', '자발성']",0,0,0,3,err
3019,15824,"['비평적', '논리적', '창의적', '계획적', '추상적', '이성적', '능동적', '경험적']",1,0,3,0,ET
3020,15824,"['비평적', '논리적', '창의적', '계획적', '추상적', '이성적', '능동적', '경험적']",1,0,3,0,ET
3021,15824,"['비평적', '논리적', '창의적', '계획적', '추상적', '이성적', '능동적', '경험적']",1,0,3,0,ET
3022,15825,"['창의적', '능동적', '열성적', '구체적', '이상적', '유연성', '논리적', '허용적']",2,0,1,1,err
3023,15825,"['창의적', '능동적', '열성적', '구체적', '이상적', '유연성', '논리적', '허용적']",2,0,1,1,err
3024,15825,"['창의적', '능동적', '열성적', '구체적', '이상적', '유연성', '논리적', '허용적']",2,0,1,1,err
3025,15827,"['창의적', '추상적', '이상적', '비평적', '유연성', '능동적', '정적', '감성적']",1,1,1,1,err
3026,15827,"['창의적', '추상적', '이상적', '비평적', '유연성', '능동적', '정적', '감성적']",1,1,1,1,err
3027,15827,"['창의적', '추상적', '이상적', '비평적', '유연성', '능동적', '정적', '감성적']",1,1,1,1,err
3028,15829,"['추상적', '이상적', '비평적', '창의적', '정서적', '유연성', '열성적', '자발성']",1,0,1,1,err
3029,15829,"['추상적', '이상적', '비평적', '창의적', '정서적', '유연성', '열성적', '자발성']",1,0,1,1,err
3030,15829,"['추상적', '이상적', '비평적', '창의적', '정서적', '유연성', '열성적', '자발성']",1,0,1,1,err
3031,15830,"['추상적', '창의적', '감성적', '비평적', '능동적', '표현적', '정서적', '개방성']",2,0,1,2,EF
3032,15830,"['추상적', '창의적', '감성적', '비평적', '능동적', '표현적', '정서적', '개방성']",2,0,1,2,EF
3033,15830,"['추상적', '창의적', '감성적', '비평적', '능동적', '표현적', '정서적', '개방성']",2,0,1,2,EF
3034,15831,"['체계적', '능동적', '창의적', '목표지향성', '계획적', '열성적', '구체적', '표현적']",3,0,0,0,err
3035,15831,"['체계적', '능동적', '창의적', '목표지향성', '계획적', '열성적', '구체적', '표현적']",3,0,0,0,err
3036,15831,"['체계적', '능동적', '창의적', '목표지향성', '계획적', '열성적', '구체적', '표현적']",3,0,0,0,err
3037,15832,"['구체적', '목표지향성', '계획적', '능동적', '체계적', '창의적', '열성적', '이성적']",2,0,1,0,ET
3038,15832,"['구체적', '목표지향성', '계획적', '능동적', '체계적', '창의적', '열성적', '이성적']",2,0,1,0,ET
3039,15832,"['구체적', '목표지향성', '계획적', '능동적', '체계적', '창의적', '열성적', '이성적']",2,0,1,0,ET
3040,15833,"['계획적', '열성적', '목표지향성', '능동적', '표현적', '구체적', '체계적', '경험적']",3,0,0,0,err
3041,15833,"['계획적', '열성적', '목표지향성', '능동적', '표현적', '구체적', '체계적', '경험적']",3,0,0,0,err
3042,15833,"['계획적', '열성적', '목표지향성', '능동적', '표현적', '구체적', '체계적', '경험적']",3,0,0,0,err
3043,15843,"['구체적', '계획적', '능동적', '경험적', '목표지향성', '현실적', '논리적', '허용적']",1,0,1,1,err
3044,15843,"['구체적', '계획적', '능동적', '경험적', '목표지향성', '현실적', '논리적', '허용적']",1,0,1,1,err
3045,15843,"['구체적', '계획적', '능동적', '경험적', '목표지향성', '현실적', '논리적', '허용적']",1,0,1,1,err
3046,15847,"['현실적', '비평적', '표현적', '경험적', '이성적', '자발성', '구체적', '논리적']",1,0,3,0,ET
3047,15847,"['현실적', '비평적', '표현적', '경험적', '이성적', '자발성', '구체적', '논리적']",1,0,3,0,ET
3048,15847,"['현실적', '비평적', '표현적', '경험적', '이성적', '자발성', '구체적', '논리적']",1,0,3,0,ET
3049,15848,"['현실적', '논리적', '허용적', '경험적', '이성적', '자발성', '유연성', '표현적']",1,0,2,1,ET
3050,15848,"['현실적', '논리적', '허용적', '경험적', '이성적', '자발성', '유연성', '표현적']",1,0,2,1,ET
3051,15848,"['현실적', '논리적', '허용적', '경험적', '이성적', '자발성', '유연성', '표현적']",1,0,2,1,ET
3052,15849,"['현실적', '경험적', '논리적', '이성적', '표현적', '구체적', '허용적', '자발성']",1,0,2,1,ET
3053,15849,"['현실적', '경험적', '논리적', '이성적', '표현적', '구체적', '허용적', '자발성']",1,0,2,1,ET
3054,15849,"['현실적', '경험적', '논리적', '이성적', '표현적', '구체적', '허용적', '자발성']",1,0,2,1,ET
3055,15850,"['유연성', '열성적', '경험적', '능동적', '표현적', '창의적', '비평적', '정서적']",3,0,1,1,err
3056,15850,"['유연성', '열성적', '경험적', '능동적', '표현적', '창의적', '비평적', '정서적']",3,0,1,1,err
3057,15850,"['유연성', '열성적', '경험적', '능동적', '표현적', '창의적', '비평적', '정서적']",3,0,1,1,err
3058,15851,"['논리적', '체계적', '능동적', '목표지향성', '계획적', '열성적', '현실적', '이성적']",2,0,2,0,ET
3059,15851,"['논리적', '체계적', '능동적', '목표지향성', '계획적', '열성적', '현실적', '이성적']",2,0,2,0,ET
3060,15851,"['논리적', '체계적', '능동적', '목표지향성', '계획적', '열성적', '현실적', '이성적']",2,0,2,0,ET
3061,15852,"['계획적', '열성적', '경험적', '유연성', '능동적', '표현적', '구체적', '창의적']",3,0,0,0,err
3062,15852,"['계획적', '열성적', '경험적', '유연성', '능동적', '표현적', '구체적', '창의적']",3,0,0,0,err
3063,15852,"['계획적', '열성적', '경험적', '유연성', '능동적', '표현적', '구체적', '창의적']",3,0,0,0,err
3064,15853,"['표현적', '열성적', '허용적', '경험적', '감성적', '추상적', '정서적', '자발성']",2,0,0,3,EF
3065,15853,"['표현적', '열성적', '허용적', '경험적', '감성적', '추상적', '정서적', '자발성']",2,0,0,3,EF
3066,15853,"['표현적', '열성적', '허용적', '경험적', '감성적', '추상적', '정서적', '자발성']",2,0,0,3,EF
3067,15854,"['현실적', '자발성', '열성적', '경험적', '이성적', '허용적', '표현적', '구체적']",2,0,1,1,err
3068,15854,"['현실적', '자발성', '열성적', '경험적', '이성적', '허용적', '표현적', '구체적']",2,0,1,1,err
3069,15854,"['현실적', '자발성', '열성적', '경험적', '이성적', '허용적', '표현적', '구체적']",2,0,1,1,err
3070,15858,"['목표지향성', '구체적', '논리적', '계획적', '체계적', '현실적', '이성적', '경험적']",0,0,2,0,err
3071,15858,"['목표지향성', '구체적', '논리적', '계획적', '체계적', '현실적', '이성적', '경험적']",0,0,2,0,err
3072,15858,"['목표지향성', '구체적', '논리적', '계획적', '체계적', '현실적', '이성적', '경험적']",0,0,2,0,err
3073,15871,"['열성적', '추상적', '표현적', '현실적', '경험적', '목표지향성', '계획적', '능동적']",3,0,0,0,err
3074,15871,"['열성적', '추상적', '표현적', '현실적', '경험적', '목표지향성', '계획적', '능동적']",3,0,0,0,err
3075,15871,"['열성적', '추상적', '표현적', '현실적', '경험적', '목표지향성', '계획적', '능동적']",3,0,0,0,err
3076,15875,"['표현적', '허용적', '창의적', '개방성', '유연성', '능동적', '구체적', '정적']",2,1,0,1,EF
3077,15875,"['표현적', '허용적', '창의적', '개방성', '유연성', '능동적', '구체적', '정적']",2,1,0,1,EF
3078,15875,"['표현적', '허용적', '창의적', '개방성', '유연성', '능동적', '구체적', '정적']",2,1,0,1,EF
3079,15876,"['표현적', '열성적', '경험적', '유연성', '능동적', '현실적', '논리적', '추상적']",3,0,1,0,ET
3080,15876,"['표현적', '열성적', '경험적', '유연성', '능동적', '현실적', '논리적', '추상적']",3,0,1,0,ET
3081,15876,"['표현적', '열성적', '경험적', '유연성', '능동적', '현실적', '논리적', '추상적']",3,0,1,0,ET
3082,15877,"['열성적', '능동적', '유연성', '표현적', '창의적', '목표지향성', '추상적', '논리적']",3,0,1,0,ET
3083,15877,"['열성적', '능동적', '유연성', '표현적', '창의적', '목표지향성', '추상적', '논리적']",3,0,1,0,ET
3084,15877,"['열성적', '능동적', '유연성', '표현적', '창의적', '목표지향성', '추상적', '논리적']",3,0,1,0,ET
3085,15878,"['열성적', '능동적', '표현적', '목표지향성', '논리적', '허용적', '유연성', '추상적']",3,0,1,1,err
3086,15878,"['열성적', '능동적', '표현적', '목표지향성', '논리적', '허용적', '유연성', '추상적']",3,0,1,1,err
3087,15878,"['열성적', '능동적', '표현적', '목표지향성', '논리적', '허용적', '유연성', '추상적']",3,0,1,1,err
3088,15880,"['구체적', '계획적', '경험적', '목표지향성', '정적', '현실적', '비평적', '체계적']",0,1,1,0,IT
3089,15880,"['구체적', '계획적', '경험적', '목표지향성', '정적', '현실적', '비평적', '체계적']",0,1,1,0,IT
3090,15880,"['구체적', '계획적', '경험적', '목표지향성', '정적', '현실적', '비평적', '체계적']",0,1,1,0,IT
3091,15881,"['경험적', '정적', '현실적', '비평적', '자발성', '보유적', '이성적', '행동안정성']",0,2,2,0,IT
3092,15881,"['경험적', '정적', '현실적', '비평적', '자발성', '보유적', '이성적', '행동안정성']",0,2,2,0,IT
3093,15881,"['경험적', '정적', '현실적', '비평적', '자발성', '보유적', '이성적', '행동안정성']",0,2,2,0,IT
3094,15882,"['능동적', '열성적', '유연성', '표현적', '자발성', '논리적', '개방성', '창의적']",3,0,1,0,ET
3095,15882,"['능동적', '열성적', '유연성', '표현적', '자발성', '논리적', '개방성', '창의적']",3,0,1,0,ET
3096,15882,"['능동적', '열성적', '유연성', '표현적', '자발성', '논리적', '개방성', '창의적']",3,0,1,0,ET
3097,15883,"['행동안정성', '목표지향성', '계획적', '현실적', '구체적', '보유적', '논리적', '유연성']",0,1,1,0,IT
3098,15883,"['행동안정성', '목표지향성', '계획적', '현실적', '구체적', '보유적', '논리적', '유연성']",0,1,1,0,IT
3099,15883,"['행동안정성', '목표지향성', '계획적', '현실적', '구체적', '보유적', '논리적', '유연성']",0,1,1,0,IT
3100,15884,"['능동적', '유연성', '표현적', '개방성', '열성적', '논리적', '현실적', '이성적']",3,0,2,0,ET
3101,15884,"['능동적', '유연성', '표현적', '개방성', '열성적', '논리적', '현실적', '이성적']",3,0,2,0,ET
3102,15884,"['능동적', '유연성', '표현적', '개방성', '열성적', '논리적', '현실적', '이성적']",3,0,2,0,ET
3103,15885,"['열성적', '표현적', '감성적', '능동적', '현실적', '정서적', '유연성', '개방성']",3,0,0,2,EF
3104,15885,"['열성적', '표현적', '감성적', '능동적', '현실적', '정서적', '유연성', '개방성']",3,0,0,2,EF
3105,15885,"['열성적', '표현적', '감성적', '능동적', '현실적', '정서적', '유연성', '개방성']",3,0,0,2,EF
3106,15886,"['능동적', '표현적', '열성적', '유연성', '자발성', '현실적', '경험적', '논리적']",3,0,1,0,ET
3107,15886,"['능동적', '표현적', '열성적', '유연성', '자발성', '현실적', '경험적', '논리적']",3,0,1,0,ET
3108,15886,"['능동적', '표현적', '열성적', '유연성', '자발성', '현실적', '경험적', '논리적']",3,0,1,0,ET
3109,15887,"['능동적', '열성적', '창의적', '유연성', '개방성', '표현적', '감성적', '허용적']",3,0,0,2,EF
3110,15887,"['능동적', '열성적', '창의적', '유연성', '개방성', '표현적', '감성적', '허용적']",3,0,0,2,EF
3111,15887,"['능동적', '열성적', '창의적', '유연성', '개방성', '표현적', '감성적', '허용적']",3,0,0,2,EF
3112,15889,"['능동적', '현실적', '체계적', '경험적', '논리적', '이성적', '목표지향성', '계획적']",1,0,2,0,ET
